experiment_id,proposal_id,mode,model_name,input_hash,generated_at,latency_ms,input_tokens,output_tokens,total_tokens,lecturer_results,title_results,success,error_message
07f857a2-67fa-4e8d-a7fb-3c7ce74afa5a,,retrieval_based,paraphrase-multilingual-MiniLM-L12-v2,6330ec1e5b16623f29c404297ebc6f1b9225a033275e3481932e566ad6108ba6,2026-07-12T18:30:23.315506+00:00,678,0,0,0,"[{""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 1, ""reason"": ""Bidang keahlian (penerapan data mining dan machine learning untuk pengambilan keputusan-sering dipadukan dengan Business Intelligence dan analitik visual-pada beragam domain praktis. Jika Anda ingin selaras dengan keahliannya; topik skripsi seperti prediksi; klasifikasi berbasis NB; DT; KNN; klastering K-Means; dashboard BI (Tableau); atau sentiment analysis pada data Indonesia sangat sesuai. Data mining & Machine Learning terapan (klasifikasi; klastering; prediksi). Sistem Pendukung Keputusan (SPK) & evaluasi kinerja berbasis indeks; komposit. Business Intelligence & visualisasi data (sering memakai Tableau). Text mining; Sentiment analysis pada ulasan aplikasi; media sosial; dsb) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.4523}, {""lecturer_id"": ""26"", ""lecturer_name"": ""Mia Kamayani Sulaeman"", ""rank"": 2, ""reason"": ""Bidang keahlian (machine learning; natural language processing; information technology. NLP & machine learning untuk data teks dan perancangan; evaluasi UI-UX aplikasi edukasi dan layanan. Cocok membimbing topik yang memadukan analisis teks; sentimen dengan pembangunan sistem; aplikasi serta evaluasi pengalaman pengguna) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.3982}, {""lecturer_id"": ""16"", ""lecturer_name"": ""Mohammad Givi Efgivia"", ""rank"": 3, ""reason"": ""Bidang keahlian (Teknologi Pendidikan dan Learning Analytics-menggabungkan teori belajar; desain instruksional; dan analitik data (termasuk BI; AI) untuk merancang; mengimplementasikan; dan mengevaluasi sistem pembelajaran digital. Cocok membimbing topik e-learning; blended learning; analisis data pendidikan; serta penerapan AI untuk personalisasi pembelajaran) pada program studi STI relevan dengan topik proposal."", ""score"": 0.3885}]","[{""rank"": 1, ""title"": ""Optimalisasi Sistem Prediksi Cuaca Lokal Menggunakan Machine Learning untuk Peningkatan Akurasi Informasi Cuaca"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 2, ""title"": ""Purwarupa Sistem Prediksi Cuaca Lokal Berbasis Deep Learning untuk Pemantauan Perubahan Cuaca secara Real-time"", ""method"": ""Internet of Things (IoT)"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Pemantauan Perubahan Cuaca secara Real-time"", ""context"": ""Meteorologi Lokal""}, {""rank"": 3, ""title"": ""Desain Sistem Prediksi Cuaca Lokal dengan Deep Learning sebagai Solusi Deteksi Dini Potensi Cuaca Ekstrem"", ""method"": ""Deep Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Deteksi Dini Potensi Cuaca Ekstrem"", ""context"": ""Meteorologi Lokal""}]",True,
465907b0-eea3-4928-a06e-17ed9d91fde4,,full_llm,gemini-3.5-flash,11a5c42ee2ce84510b507232e6117355ca432b0de868afc591445c4fbb038686,2026-07-12T18:31:11.606178+00:00,46283,5064,655,9307,"[{""lecturer_id"": ""38"", ""lecturer_name"": ""Nunik Pratiwi"", ""rank"": 1, ""reason"": ""Memiliki keahlian kuat dalam machine learning terapan dan data mining untuk prediksi menggunakan model seperti LSTM dan CNN, yang sangat cocok untuk prediksi curah hujan berbasis data historis."", ""score"": 0.95}, {""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 2, ""reason"": ""Fokus keahlian pada penerapan data mining dan machine learning terapan untuk klasifikasi dan prediksi sangat sesuai dengan kebutuhan metode prediksi curah hujan."", ""score"": 0.9}, {""lecturer_id"": ""29"", ""lecturer_name"": ""Atiqah Meutia Hilda"", ""rank"": 3, ""reason"": ""Kombinasi keahlian machine learning terapan dengan GIS (Geographic Information System) sangat relevan untuk melakukan prediksi cuaca atau curah hujan skala lokal."", ""score"": 0.88}]","[{""rank"": 1, ""title"": ""Penerapan Algoritma Long Short-Term Memory (LSTM) untuk Prediksi Curah Hujan Harian dalam Mengantisipasi Cuaca Ekstrem di Kecamatan Sayung, Demak"", ""method"": ""Algoritma Long Short-Term Memory (LSTM)"", ""object"": ""Curah hujan harian"", ""goal"": ""Mengantisipasi cuaca ekstrem"", ""context"": ""Kecamatan Sayung, Demak""}, {""rank"": 2, ""title"": ""Analisis Regresi XGBoost Berbasis Data Historis Cuaca untuk Prediksi Fluktuasi Curah Hujan Lokal sebagai Upaya Mitigasi Bencana Hidrometeorologi di Kecamatan Karanganyar"", ""method"": ""Regresi XGBoost"", ""object"": ""Fluktuasi curah hujan lokal berbasis data historis cuaca"", ""goal"": ""Mitigasi bencana hidrometeorologi"", ""context"": ""Kecamatan Karanganyar""}, {""rank"": 3, ""title"": ""Model Ensemble LSTM-XGBoost untuk Prediksi Pola Curah Hujan Harian Lokal Guna Optimalisasi Sistem Peringatan Dini Banjir di DAS Garang, Semarang"", ""method"": ""Model Ensemble LSTM-XGBoost"", ""object"": ""Pola curah hujan harian lokal"", ""goal"": ""Optimalisasi sistem peringatan dini banjir"", ""context"": ""DAS Garang, Semarang""}]",True,
23b0cc3d-6428-4418-8af2-f8a32d677499,,full_llm,gemini-3.5-flash,11a5c42ee2ce84510b507232e6117355ca432b0de868afc591445c4fbb038686,2026-07-12T18:31:35.265972+00:00,21654,0,0,0,"[{""lecturer_id"": ""38"", ""lecturer_name"": ""Nunik Pratiwi"", ""rank"": 1, ""reason"": ""Memiliki keahlian kuat dalam data mining dan machine learning terapan untuk berbagai studi prediksi (seperti model LSTM dan KNN) yang sangat cocok untuk memprediksi curah hujan berdasarkan data historis."", ""score"": 0.95}, {""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 2, ""reason"": ""Sangat sesuai karena fokus pada penerapan data mining dan machine learning terapan untuk klasifikasi dan prediksi pada berbagai domain praktis."", ""score"": 0.9}, {""lecturer_id"": ""29"", ""lecturer_name"": ""Atiqah Meutia Hilda"", ""rank"": 3, ""reason"": ""Memiliki keahlian di bidang machine learning terapan dan data mining, serta didukung keahlian GIS (Geographic Information System) yang sangat relevan untuk analisis cuaca skala lokal."", ""score"": 0.85}]",[],False,"HTTP 503: {
  ""error"": {
    ""code"": 503,
    ""message"": ""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",
    ""status"": ""UNAVAILABLE""
  }
}
"
a75a66a1-72b2-4bc5-be51-ff86ae658fd3,,full_llm,gemini-3.5-flash,11a5c42ee2ce84510b507232e6117355ca432b0de868afc591445c4fbb038686,2026-07-12T18:31:56.420720+00:00,19148,0,0,0,"[{""lecturer_id"": ""38"", ""lecturer_name"": ""Nunik Pratiwi"", ""rank"": 1, ""reason"": ""Sangat sesuai karena memiliki keahlian dalam machine learning terapan dan berbagai model prediksi seperti KNN, Naive Bayes, serta LSTM yang cocok untuk data cuaca historis."", ""score"": 0.95}, {""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 2, ""reason"": ""Memiliki fokus keahlian pada penerapan data mining dan machine learning terapan untuk analisis prediksi dan klasifikasi."", ""score"": 0.9}, {""lecturer_id"": ""29"", ""lecturer_name"": ""Atiqah Meutia Hilda"", ""rank"": 3, ""reason"": ""Menguasai data mining dan machine learning terapan, serta memiliki keahlian pendukung GIS (Geographic Information System) yang relevan dengan pemetaan wilayah curah hujan lokal."", ""score"": 0.85}]",[],False,"HTTP 503: {
  ""error"": {
    ""code"": 503,
    ""message"": ""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",
    ""status"": ""UNAVAILABLE""
  }
}
"
1a568b9f-bfdf-4bc6-bef4-b5b9ae934f1e,,retrieval_based,paraphrase-multilingual-MiniLM-L12-v2,6330ec1e5b16623f29c404297ebc6f1b9225a033275e3481932e566ad6108ba6,2026-07-12T18:31:59.097012+00:00,670,0,0,0,"[{""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 1, ""reason"": ""Bidang keahlian (penerapan data mining dan machine learning untuk pengambilan keputusan-sering dipadukan dengan Business Intelligence dan analitik visual-pada beragam domain praktis. Jika Anda ingin selaras dengan keahliannya; topik skripsi seperti prediksi; klasifikasi berbasis NB; DT; KNN; klastering K-Means; dashboard BI (Tableau); atau sentiment analysis pada data Indonesia sangat sesuai. Data mining & Machine Learning terapan (klasifikasi; klastering; prediksi). Sistem Pendukung Keputusan (SPK) & evaluasi kinerja berbasis indeks; komposit. Business Intelligence & visualisasi data (sering memakai Tableau). Text mining; Sentiment analysis pada ulasan aplikasi; media sosial; dsb) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.4523}, {""lecturer_id"": ""26"", ""lecturer_name"": ""Mia Kamayani Sulaeman"", ""rank"": 2, ""reason"": ""Bidang keahlian (machine learning; natural language processing; information technology. NLP & machine learning untuk data teks dan perancangan; evaluasi UI-UX aplikasi edukasi dan layanan. Cocok membimbing topik yang memadukan analisis teks; sentimen dengan pembangunan sistem; aplikasi serta evaluasi pengalaman pengguna) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.3982}, {""lecturer_id"": ""16"", ""lecturer_name"": ""Mohammad Givi Efgivia"", ""rank"": 3, ""reason"": ""Bidang keahlian (Teknologi Pendidikan dan Learning Analytics-menggabungkan teori belajar; desain instruksional; dan analitik data (termasuk BI; AI) untuk merancang; mengimplementasikan; dan mengevaluasi sistem pembelajaran digital. Cocok membimbing topik e-learning; blended learning; analisis data pendidikan; serta penerapan AI untuk personalisasi pembelajaran) pada program studi STI relevan dengan topik proposal."", ""score"": 0.3885}]","[{""rank"": 1, ""title"": ""Optimalisasi Sistem Prediksi Cuaca Lokal Menggunakan Machine Learning untuk Peningkatan Akurasi Informasi Cuaca"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 2, ""title"": ""Purwarupa Sistem Prediksi Cuaca Lokal Berbasis Deep Learning untuk Pemantauan Perubahan Cuaca secara Real-time"", ""method"": ""Internet of Things (IoT)"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Pemantauan Perubahan Cuaca secara Real-time"", ""context"": ""Meteorologi Lokal""}, {""rank"": 3, ""title"": ""Desain Sistem Prediksi Cuaca Lokal dengan Deep Learning sebagai Solusi Deteksi Dini Potensi Cuaca Ekstrem"", ""method"": ""Deep Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Deteksi Dini Potensi Cuaca Ekstrem"", ""context"": ""Meteorologi Lokal""}]",True,
caee6020-b7c1-434e-8875-e17d6bdf71d1,,retrieval_based,paraphrase-multilingual-MiniLM-L12-v2,6330ec1e5b16623f29c404297ebc6f1b9225a033275e3481932e566ad6108ba6,2026-07-12T18:32:01.762306+00:00,659,0,0,0,"[{""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 1, ""reason"": ""Bidang keahlian (penerapan data mining dan machine learning untuk pengambilan keputusan-sering dipadukan dengan Business Intelligence dan analitik visual-pada beragam domain praktis. Jika Anda ingin selaras dengan keahliannya; topik skripsi seperti prediksi; klasifikasi berbasis NB; DT; KNN; klastering K-Means; dashboard BI (Tableau); atau sentiment analysis pada data Indonesia sangat sesuai. Data mining & Machine Learning terapan (klasifikasi; klastering; prediksi). Sistem Pendukung Keputusan (SPK) & evaluasi kinerja berbasis indeks; komposit. Business Intelligence & visualisasi data (sering memakai Tableau). Text mining; Sentiment analysis pada ulasan aplikasi; media sosial; dsb) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.4523}, {""lecturer_id"": ""26"", ""lecturer_name"": ""Mia Kamayani Sulaeman"", ""rank"": 2, ""reason"": ""Bidang keahlian (machine learning; natural language processing; information technology. NLP & machine learning untuk data teks dan perancangan; evaluasi UI-UX aplikasi edukasi dan layanan. Cocok membimbing topik yang memadukan analisis teks; sentimen dengan pembangunan sistem; aplikasi serta evaluasi pengalaman pengguna) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.3982}, {""lecturer_id"": ""16"", ""lecturer_name"": ""Mohammad Givi Efgivia"", ""rank"": 3, ""reason"": ""Bidang keahlian (Teknologi Pendidikan dan Learning Analytics-menggabungkan teori belajar; desain instruksional; dan analitik data (termasuk BI; AI) untuk merancang; mengimplementasikan; dan mengevaluasi sistem pembelajaran digital. Cocok membimbing topik e-learning; blended learning; analisis data pendidikan; serta penerapan AI untuk personalisasi pembelajaran) pada program studi STI relevan dengan topik proposal."", ""score"": 0.3885}]","[{""rank"": 1, ""title"": ""Optimalisasi Sistem Prediksi Cuaca Lokal Menggunakan Machine Learning untuk Peningkatan Akurasi Informasi Cuaca"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 2, ""title"": ""Purwarupa Sistem Prediksi Cuaca Lokal Berbasis Deep Learning untuk Pemantauan Perubahan Cuaca secara Real-time"", ""method"": ""Internet of Things (IoT)"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Pemantauan Perubahan Cuaca secara Real-time"", ""context"": ""Meteorologi Lokal""}, {""rank"": 3, ""title"": ""Desain Sistem Prediksi Cuaca Lokal dengan Deep Learning sebagai Solusi Deteksi Dini Potensi Cuaca Ekstrem"", ""method"": ""Deep Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Deteksi Dini Potensi Cuaca Ekstrem"", ""context"": ""Meteorologi Lokal""}]",True,
b93c2fb6-83e2-4496-ae97-5f801e8b7bbc,,retrieval_based,paraphrase-multilingual-MiniLM-L12-v2,6330ec1e5b16623f29c404297ebc6f1b9225a033275e3481932e566ad6108ba6,2026-07-12T18:32:04.413625+00:00,644,0,0,0,"[{""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 1, ""reason"": ""Bidang keahlian (penerapan data mining dan machine learning untuk pengambilan keputusan-sering dipadukan dengan Business Intelligence dan analitik visual-pada beragam domain praktis. Jika Anda ingin selaras dengan keahliannya; topik skripsi seperti prediksi; klasifikasi berbasis NB; DT; KNN; klastering K-Means; dashboard BI (Tableau); atau sentiment analysis pada data Indonesia sangat sesuai. Data mining & Machine Learning terapan (klasifikasi; klastering; prediksi). Sistem Pendukung Keputusan (SPK) & evaluasi kinerja berbasis indeks; komposit. Business Intelligence & visualisasi data (sering memakai Tableau). Text mining; Sentiment analysis pada ulasan aplikasi; media sosial; dsb) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.4523}, {""lecturer_id"": ""26"", ""lecturer_name"": ""Mia Kamayani Sulaeman"", ""rank"": 2, ""reason"": ""Bidang keahlian (machine learning; natural language processing; information technology. NLP & machine learning untuk data teks dan perancangan; evaluasi UI-UX aplikasi edukasi dan layanan. Cocok membimbing topik yang memadukan analisis teks; sentimen dengan pembangunan sistem; aplikasi serta evaluasi pengalaman pengguna) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.3982}, {""lecturer_id"": ""16"", ""lecturer_name"": ""Mohammad Givi Efgivia"", ""rank"": 3, ""reason"": ""Bidang keahlian (Teknologi Pendidikan dan Learning Analytics-menggabungkan teori belajar; desain instruksional; dan analitik data (termasuk BI; AI) untuk merancang; mengimplementasikan; dan mengevaluasi sistem pembelajaran digital. Cocok membimbing topik e-learning; blended learning; analisis data pendidikan; serta penerapan AI untuk personalisasi pembelajaran) pada program studi STI relevan dengan topik proposal."", ""score"": 0.3885}]","[{""rank"": 1, ""title"": ""Optimalisasi Sistem Prediksi Cuaca Lokal Menggunakan Machine Learning untuk Peningkatan Akurasi Informasi Cuaca"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 2, ""title"": ""Purwarupa Sistem Prediksi Cuaca Lokal Berbasis Deep Learning untuk Pemantauan Perubahan Cuaca secara Real-time"", ""method"": ""Internet of Things (IoT)"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Pemantauan Perubahan Cuaca secara Real-time"", ""context"": ""Meteorologi Lokal""}, {""rank"": 3, ""title"": ""Desain Sistem Prediksi Cuaca Lokal dengan Deep Learning sebagai Solusi Deteksi Dini Potensi Cuaca Ekstrem"", ""method"": ""Deep Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Deteksi Dini Potensi Cuaca Ekstrem"", ""context"": ""Meteorologi Lokal""}]",True,
c4c40144-3e70-4646-b4d0-2c0816dc1b57,,retrieval_based,paraphrase-multilingual-MiniLM-L12-v2,6330ec1e5b16623f29c404297ebc6f1b9225a033275e3481932e566ad6108ba6,2026-07-12T18:32:07.097429+00:00,679,0,0,0,"[{""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 1, ""reason"": ""Bidang keahlian (penerapan data mining dan machine learning untuk pengambilan keputusan-sering dipadukan dengan Business Intelligence dan analitik visual-pada beragam domain praktis. Jika Anda ingin selaras dengan keahliannya; topik skripsi seperti prediksi; klasifikasi berbasis NB; DT; KNN; klastering K-Means; dashboard BI (Tableau); atau sentiment analysis pada data Indonesia sangat sesuai. Data mining & Machine Learning terapan (klasifikasi; klastering; prediksi). Sistem Pendukung Keputusan (SPK) & evaluasi kinerja berbasis indeks; komposit. Business Intelligence & visualisasi data (sering memakai Tableau). Text mining; Sentiment analysis pada ulasan aplikasi; media sosial; dsb) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.4523}, {""lecturer_id"": ""26"", ""lecturer_name"": ""Mia Kamayani Sulaeman"", ""rank"": 2, ""reason"": ""Bidang keahlian (machine learning; natural language processing; information technology. NLP & machine learning untuk data teks dan perancangan; evaluasi UI-UX aplikasi edukasi dan layanan. Cocok membimbing topik yang memadukan analisis teks; sentimen dengan pembangunan sistem; aplikasi serta evaluasi pengalaman pengguna) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.3982}, {""lecturer_id"": ""16"", ""lecturer_name"": ""Mohammad Givi Efgivia"", ""rank"": 3, ""reason"": ""Bidang keahlian (Teknologi Pendidikan dan Learning Analytics-menggabungkan teori belajar; desain instruksional; dan analitik data (termasuk BI; AI) untuk merancang; mengimplementasikan; dan mengevaluasi sistem pembelajaran digital. Cocok membimbing topik e-learning; blended learning; analisis data pendidikan; serta penerapan AI untuk personalisasi pembelajaran) pada program studi STI relevan dengan topik proposal."", ""score"": 0.3885}]","[{""rank"": 1, ""title"": ""Optimalisasi Sistem Prediksi Cuaca Lokal Menggunakan Machine Learning untuk Peningkatan Akurasi Informasi Cuaca"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 2, ""title"": ""Purwarupa Sistem Prediksi Cuaca Lokal Berbasis Deep Learning untuk Pemantauan Perubahan Cuaca secara Real-time"", ""method"": ""Internet of Things (IoT)"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Pemantauan Perubahan Cuaca secara Real-time"", ""context"": ""Meteorologi Lokal""}, {""rank"": 3, ""title"": ""Desain Sistem Prediksi Cuaca Lokal dengan Deep Learning sebagai Solusi Deteksi Dini Potensi Cuaca Ekstrem"", ""method"": ""Deep Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Deteksi Dini Potensi Cuaca Ekstrem"", ""context"": ""Meteorologi Lokal""}]",True,
25f49ef9-b661-4dec-b9aa-dae4c521f28e,,retrieval_based,paraphrase-multilingual-MiniLM-L12-v2,6330ec1e5b16623f29c404297ebc6f1b9225a033275e3481932e566ad6108ba6,2026-07-12T18:32:09.738871+00:00,635,0,0,0,"[{""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 1, ""reason"": ""Bidang keahlian (penerapan data mining dan machine learning untuk pengambilan keputusan-sering dipadukan dengan Business Intelligence dan analitik visual-pada beragam domain praktis. Jika Anda ingin selaras dengan keahliannya; topik skripsi seperti prediksi; klasifikasi berbasis NB; DT; KNN; klastering K-Means; dashboard BI (Tableau); atau sentiment analysis pada data Indonesia sangat sesuai. Data mining & Machine Learning terapan (klasifikasi; klastering; prediksi). Sistem Pendukung Keputusan (SPK) & evaluasi kinerja berbasis indeks; komposit. Business Intelligence & visualisasi data (sering memakai Tableau). Text mining; Sentiment analysis pada ulasan aplikasi; media sosial; dsb) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.4523}, {""lecturer_id"": ""26"", ""lecturer_name"": ""Mia Kamayani Sulaeman"", ""rank"": 2, ""reason"": ""Bidang keahlian (machine learning; natural language processing; information technology. NLP & machine learning untuk data teks dan perancangan; evaluasi UI-UX aplikasi edukasi dan layanan. Cocok membimbing topik yang memadukan analisis teks; sentimen dengan pembangunan sistem; aplikasi serta evaluasi pengalaman pengguna) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.3982}, {""lecturer_id"": ""16"", ""lecturer_name"": ""Mohammad Givi Efgivia"", ""rank"": 3, ""reason"": ""Bidang keahlian (Teknologi Pendidikan dan Learning Analytics-menggabungkan teori belajar; desain instruksional; dan analitik data (termasuk BI; AI) untuk merancang; mengimplementasikan; dan mengevaluasi sistem pembelajaran digital. Cocok membimbing topik e-learning; blended learning; analisis data pendidikan; serta penerapan AI untuk personalisasi pembelajaran) pada program studi STI relevan dengan topik proposal."", ""score"": 0.3885}]","[{""rank"": 1, ""title"": ""Optimalisasi Sistem Prediksi Cuaca Lokal Menggunakan Machine Learning untuk Peningkatan Akurasi Informasi Cuaca"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 2, ""title"": ""Purwarupa Sistem Prediksi Cuaca Lokal Berbasis Deep Learning untuk Pemantauan Perubahan Cuaca secara Real-time"", ""method"": ""Internet of Things (IoT)"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Pemantauan Perubahan Cuaca secara Real-time"", ""context"": ""Meteorologi Lokal""}, {""rank"": 3, ""title"": ""Desain Sistem Prediksi Cuaca Lokal dengan Deep Learning sebagai Solusi Deteksi Dini Potensi Cuaca Ekstrem"", ""method"": ""Deep Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Deteksi Dini Potensi Cuaca Ekstrem"", ""context"": ""Meteorologi Lokal""}]",True,
ac198b5d-516b-4922-b232-f9432adab164,,full_llm,gemini-3.5-flash,11a5c42ee2ce84510b507232e6117355ca432b0de868afc591445c4fbb038686,2026-07-12T18:32:26.728441+00:00,14983,0,0,0,"[{""lecturer_id"": ""38"", ""lecturer_name"": ""Nunik Pratiwi"", ""rank"": 1, ""reason"": ""Sangat sesuai karena memiliki keahlian dalam machine learning terapan untuk studi prediksi menggunakan algoritma seperti LSTM dan CNN yang sangat cocok untuk data historis cuaca/curah hujan."", ""score"": 0.95}, {""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 2, ""reason"": ""Fokus pada data mining dan machine learning terapan untuk klasifikasi dan prediksi, yang sangat relevan dengan metode prediksi curah hujan menggunakan data historis."", ""score"": 0.9}, {""lecturer_id"": ""29"", ""lecturer_name"": ""Atiqah Meutia Hilda"", ""rank"": 3, ""reason"": ""Memiliki keahlian di bidang Machine Learning terapan yang dipadukan dengan GIS (Geographic Information System), sangat mendukung konteks prediksi cuaca skala lokal."", ""score"": 0.85}]",[],False,Provider limit (HTTP 429).
b6fea7da-5301-457e-8adc-eb5f9026c32f,,full_llm,gemini-3.5-flash,11a5c42ee2ce84510b507232e6117355ca432b0de868afc591445c4fbb038686,2026-07-12T18:32:28.985357+00:00,251,0,0,0,[],[],False,Provider limit (HTTP 429).
52122cf8-4e08-4cf2-a9f4-3899209feadb,,full_llm,gemini-3.5-flash,11a5c42ee2ce84510b507232e6117355ca432b0de868afc591445c4fbb038686,2026-07-12T18:32:31.226938+00:00,236,0,0,0,[],[],False,Provider limit (HTTP 429).
cb7a79b0-8186-4bfb-ba98-a07427dfd201,,full_llm,gemini-3.5-flash,11a5c42ee2ce84510b507232e6117355ca432b0de868afc591445c4fbb038686,2026-07-12T18:32:33.446366+00:00,214,0,0,0,[],[],False,Provider limit (HTTP 429).
d2071dad-0434-4bc2-8f45-8d39ae825e53,,full_llm,gemini-3.5-flash,11a5c42ee2ce84510b507232e6117355ca432b0de868afc591445c4fbb038686,2026-07-12T18:32:35.682086+00:00,211,0,0,0,[],[],False,Provider limit (HTTP 429).
